Kommune;Indikator;Indikator_Original;Einheit;Jahr;Wert;Dateiname
Düsseldorf, kreisfreie Stadt;Luftschadstoffbelastung;Luftschadstoffbelastung (μg / m³);μg / m³;2021;11.48;duesseldorf_Luftschadstoffbelastung.csv
Düsseldorf, kreisfreie Stadt;Luftschadstoffbelastung;Luftschadstoffbelastung (μg / m³);μg / m³;2022;10.06;duesseldorf_Luftschadstoffbelastung.csv
Düsseldorf, kreisfreie Stadt;Luftschadstoffbelastung;Luftschadstoffbelastung (μg / m³);μg / m³;2023;8.25;duesseldorf_Luftschadstoffbelastung.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2016;33.02;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2017;34.13;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2018;33.75;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2019;33.35;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2020;33.29;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2021;33.37;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2022;32.8;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naherholungsflächen;Naherholungsflächen (m² je Einwohner:in);m² je Einwohner:in;2023;32.65;duesseldorf_Naherholungsflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2016;8.2;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2017;7.6;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2018;7.6;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2019;7.6;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2020;;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2021;;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2022;7.6;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;Naturschutzflächen;Naturschutzflächen (%);%;2023;;duesseldorf_Naturschutzflaechen.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2016;13.4;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2017;13.1;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2018;12.5;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2019;11.9;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2020;12.3;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2021;11.6;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2022;11.6;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;SGB II-/SGB XII-Quote;SGB II-/SGB XII-Quote (%);%;2023;11.0;duesseldorf_SGB_II_XII_Quote.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2016;3.4;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2017;2.9;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2018;3.7;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2019;3.0;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2020;1.7;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2021;1.7;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2022;1.5;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt;Schulabgänger:innen allgmb. Schulen ohne Hauptschulabschluss - Gesamt (%);%;2023;1.5;duesseldorf_Schulabgaenger_ohne_Hauptschulabschluss.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2016;5.3;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2017;5.4;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2018;5.4;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2019;5.4;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2020;5.4;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2021;5.4;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2022;5.3;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Siedlungslast im Überschwemmungsgebiet;Siedlungslast im Überschwemmungsgebiet (%);%;2023;5.3;duesseldorf_Siedlungslast_Ueberschwemmungsgebiet.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2016;2207.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2017;2278.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2018;2363.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2019;2461.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2020;2491.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2021;2523.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2022;2649.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Steuereinnahmen pro Einwohner:in;Steuereinnahmen pro Einwohner:in (Euro je Einwohner:in);Euro je Einwohner:in;2023;2896.0;duesseldorf_Steuereinnahmen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2016;;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2017;;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2018;;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2019;0.22;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2020;0.22;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2021;0.23;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2022;;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Strom aus erneuerbaren Quellen;Strom aus erneuerbaren Quellen (kW je Einwohner:in);kW je Einwohner:in;2023;0.27;duesseldorf_Strom_aus_erneuerbaren_Quellen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2016;22.0;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2017;21.4;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2018;21.5;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2019;21.5;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2020;;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2021;22.2;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2022;22.7;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Unter 3-Jährige in Tageseinrichtungen;Unter 3-Jährige in Tageseinrichtungen (%);%;2023;22.5;duesseldorf_U3_in_Tageseinrichtungen.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2016;91.1;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2017;90.4;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2018;89.9;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2019;90.1;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2020;90.7;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2021;90.9;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2022;89.8;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verhältnis der Beschäftigungsquote von Frauen und Männern;Verhältnis der Beschäftigungsquote von Frauen und Männern (%);%;2023;90.0;duesseldorf_Verhaeltnis_Beschaeftigung_Frauen_Maenner.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2016;5.3;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2017;4.6;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2018;5.0;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2019;5.1;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2020;4.5;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2021;4.4;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2022;4.9;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Verunglückte im Verkehr;Verunglückte im Verkehr (Verunglückte je 1.000 Einwohner:innen);Verunglückte je 1.000 Einwohner:innen;2023;5.0;duesseldorf_Verunglueckte_im_Verkehr.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2016;2.3;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2017;2.2;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2018;;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2019;2.3;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2020;2.1;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2021;2.4;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2022;2.3;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Vorzeitige Sterblichkeit - Gesamt;Vorzeitige Sterblichkeit - Gesamt (Todesfälle je 1.000 Einwohner:innen);Todesfälle je 1.000 Einwohner:innen;2023;2.3;duesseldorf_Vorzeitige_Sterblichkeit.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2016;40.8;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2017;40.6;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2018;41.1;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2019;40.9;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2020;41.3;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2021;41.6;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2022;41.2;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnfläche pro Person;Wohnfläche pro Person (m²);m²;2023;41.7;duesseldorf_Wohnflaeche.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2016;;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2017;;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2018;;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2019;;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2020;;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2021;423.0;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2022;;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2023;;duesseldorf_Wohnungsnahe_Apotheke.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2016;;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2017;;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2018;487.0;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2019;;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2020;;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2021;489.0;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2022;;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2023;;duesseldorf_Wohnungsnahe_Grundschule.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2016;;duesseldorf_Wohnungsnaher_Hausarzt.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2017;;duesseldorf_Wohnungsnaher_Hausarzt.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2018;;duesseldorf_Wohnungsnaher_Hausarzt.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2019;;duesseldorf_Wohnungsnaher_Hausarzt.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2020;;duesseldorf_Wohnungsnaher_Hausarzt.csv
Düsseldorf, kreisfreie Stadt;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2021;378.0;duesseldorf_Wohnungsnaher_Hausarzt.csv
